gene_symbol,Module_1,Module_2,Module_3
SLC35B1,5.857575276202551,3.4151059928699548,5.7320745508555095
CYP1B1,0.36254185588374105,0.09977678107724136,0.0739757362361465
IDS,1.8707007675296492,0.9640339946082389,0.33290193317059086
ST5,1.9995591901837382,3.123746279221514,2.4525047228375074
ERLIN1,14.94802004688436,8.043129248869466,12.376739011192107
AP3S1,42.461110326563606,16.301953249216414,48.57009106130717
NOTCH2,41.72996578558049,16.382125505687032,36.18935961608721
DECR1,11.368418499261052,5.013982383421253,13.309602701578388
ZER1,4.093217900721887,1.3026914873931312,2.446792823588205
CTSK,12.329877588738427,26.731584379500294,5.138506350235278
GTF2H1,5.0869713647007275,3.5536268929242483,7.138637005147086
ERBB3,2.3583772683529065,0.6493887189799331,2.265578009039748
HDAC5,5.73688591985306,0.93781598179271,7.851679855387325
PRSS23,10.712278679309994,8.668324438999887,10.41472252985611
LPIN2,7.543676243925407,2.9380176723346496,5.802213908814189
EIF2B2,7.942096233080097,2.820160020368534,6.076934376382571
DDX46,5.123365658724327,5.605691536566177,8.825077786711077
MBD3,2.0516417874537995,0.3579391905085446,2.1134361507211166
PFKFB3,55.06382113596192,0.0,38.65173230339888
PCOLCE,6.966027194863534,10.746071813178858,7.176824427384521
PAPD7,19.0873840223684,4.277109683086729,12.013538758892025
COPS2,27.365344333025284,16.170782284345467,24.60699885618616
CTNNAL1,17.897453824982204,6.7463786100709875,13.074344614175146
CPSF6,6.628377719022718,3.3659757821467142,6.082922142203333
IDH3G,5.147143130181611,3.9152648154475074,6.278210613090599
MPI,1.898572766489974,1.3289409993462078,2.640835008279998
HCFC1,0.5654451363708232,0.11711084887140676,0.13935795133280202
TMEM147,9.832801487530523,6.773270331481343,17.095999516092814
TUBGCP2,1.500287842364529,0.9116584017713201,1.2738276748843091
TRIB2,3.8278223857484117,6.31216470352135,10.800065579515808
DEDD,1.815686866023907,1.051016475327528,1.5786717861712758
DHRS3,14.555063172987438,3.696801296367731,21.146296642225373
RANBP1,0.5156115833852866,0.0996327560639661,0.09363281524127356
MBD2,16.626569198854366,5.7248949330392875,22.25663272634541
AFG3L2,3.951652388094296,2.85716735990164,4.747455200852237
H2AFV,11.393781300672991,7.372477891037236,11.893713802299873
FXYD3,13.414249474193582,1.7200886951002154,9.241953415880957
IKBKAP,0.3756406769157439,0.18895216192062858,0.472002138516093
ATG9A,3.7647522913142026,1.4119779282512777,6.440997231674575
PPIE,3.0078089345244283,1.1039449565686763,1.9147500808774334
TBCC,2.870679644360085,2.9888270723098036,2.7128882780481174
EDC4,1.545402612892596,0.5162822526846039,1.259940323382356
SLC2A3,54.11585229973386,0.0,1.4130958166541354
DNAJB2,1.3210492496631894,1.2673289392158045,3.5203691387711724
MAPRE2,13.588818912714133,4.965835319164572,5.453958438134203
ACADM,10.58040648347302,3.660553863160826,23.372611453487814
KIAA0101,2.9289016350850576,1.321146376929169,1.7696463452708955
TRIM29,3.4891165011517047,1.0665926750208734,2.386078412535593
SNRPB2,19.451695525333573,5.034288107100699,21.452933093750254
SSFA2,8.80181439210365,3.364957071252164,11.28679257162801
SNAP25,3.424663673193428,2.4562912517047484,1.2332698632401204
TNFAIP2,3.288767471889742,0.5487538408277688,1.899965931802758
ATG5,6.77122674661175,2.608751375160373,5.284175720055791
PPP2R5D,10.348748112103829,3.8785257693374233,14.07493867237895
DLG1,4.754078999056965,2.685763314367663,7.874052179975152
CRMP1,4.513435711591561,1.454492510234849,2.717605144936089
BCL7B,10.81614929323961,1.331698518280657,6.649234851800361
MLXIP,13.343524687431875,5.13140743960685,7.094885269167646
MLH1,11.843997855176555,5.724591022666366,11.310195274117401
CTCF,7.859110445084787,5.131212366555347,10.093901210239322
PITPNB,40.178161517896505,9.5228728519447,23.703414555884066
SPOCK2,4.5798828222982655,1.4225822377637563,3.1440481936552755
PRSS8,1.5034632898485838,0.3775300867039614,0.574164225015223
SMAD4,1.107189176751094,0.4295545212804505,1.3701459187050398
GALE,1.4800619251242695,0.6876563951270255,0.9014811001521269
PRPSAP1,14.289454517403454,5.040445487204727,11.212992801935979
MAPK14,10.171703871409894,2.592595145496581,9.095796963190761
IRF1,35.51046502068805,1.6097360187101246,6.777119911511038
DHFR,2.3932888885923185,0.6680362093883716,2.9388277826108387
FADD,1.047991300509584,1.648035429255987,2.744047354343351
CHMP2B,4.4832331837960355,3.1214749975729466,4.541541428275151
HMGCR,5.220481840908576,1.1978002977500777,1.0712613430728113
AIMP1,4.662944276464604,2.6916476493940307,4.264228095007153
GMFB,6.447299254660881,2.1749498098460616,3.420811556756105
PRKCD,6.03177231921847,0.6117953274342987,8.34552206231281
VAMP8,2.6932340406082624,8.792687489637116,8.133379580895278
ARHGEF7,6.085799154973603,1.3805068234255393,3.8194823800331053
VAPB,0.6426327369234572,0.5714196190077772,0.8653687050185328
SYF2,4.423285894902532,6.066410988942576,11.538887514625557
GSTM3,5.146811321629981,10.802243363169143,19.14258552440094
MYLK,16.692523552233673,9.341669576155143,8.382341800035164
MCRS1,2.016960840155924,1.3562782379530043,3.13470439756035
HSPA13,6.238531201647718,2.8844992538683387,3.383338282105334
CHTOP,6.452664214538745,5.503842986991518,9.075420535651954
TNKS,2.160479592020598,4.059507848009789,8.165340999457712
C14ORF1,3.383866662672343,2.4181164117864817,3.9421166424365617
ARL2,11.254603139301205,3.7108927850163616,18.658283434837333
SVIL,13.565897714098229,6.022552709263234,8.540077574736493
SNRPD3,4.847797740195498,7.313820296126751,12.527918150528691
MARK3,5.758665411532751,2.880976941863345,4.833877540316277
DLGAP4,1.7017862625360691,0.7200817964086434,1.3795044582723313
CSNK1G2,9.861772122310434,2.9605638869072957,3.932227294400554
CRABP2,4.327162193805926,3.45635066291845,1.4838736226054152
DDX19A,5.661758772626947,2.960231025657048,5.70126037613361
HMGN4,16.443484782527545,9.17354379466786,16.821782780403616
FOXM1,0.4515033935212151,0.20116436627098364,0.2175846335202524
RANBP9,12.872728099356518,6.894420237510217,17.756058329853797
NFX1,4.445338622276197,2.2743104110366437,4.892341906602084
POLR2L,1.0943448913881446,0.304926823317999,1.2626641528549887
AK1,8.968211531152887,2.908138551598694,8.422870414543942
TYMS,1.4399070255490494,2.631042297785317,0.5531258412314515
PDK2,5.572401764611583,1.765659875204687,8.440043543126848
SSBP1,9.607395491418899,7.413640032241183,12.129321110787593
BLOC1S1,10.030901436115,4.983653804937768,12.363421646284342
GDE1,8.635392128446142,3.6287491504271303,9.801744493991654
LEPROTL1,10.162973517244742,4.799112719670589,11.86784280351319
ENSA,20.36913958663026,12.069609400625863,15.48994764145237
IRF6,6.459652067160233,1.5132510168096291,5.5972348661713145
S100A13,18.18635381275474,10.7955503014606,21.354627783225457
NRIP1,21.593260524360367,4.817973787520699,11.488700348979497
HTATSF1,0.49333643023553575,0.8497765746236046,0.24985877743126186
ADAM10,12.823127657988401,9.447915321127004,12.204643145695668
GUSB,3.8157712064514944,7.446099962122663,8.836375500019022
TLK1,4.773088015707811,2.601144095262502,8.564442308420844
NDST1,5.155824411245682,1.0348771342844036,3.827972710528756
EPS8,25.83621957128315,12.346963583215969,30.62037990491537
MED14,3.1381804109639977,1.7503334433983786,2.1965865670007
CTPS1,5.676378181322153,1.3421997896853965,1.9118603345523173
SLC30A9,5.668556908771398,3.830640703965235,8.532274394290676
GNAQ,23.984646741640212,8.258893208171166,26.19693648230393
MECP2,4.010022406541903,1.4092861724580124,4.170595144758834
PLOD2,21.804695270884327,3.423730967254857,19.420149961540382
IRF3,5.273083558230512,2.4336534483372407,5.704902990038624
ATXN2,4.482659991232142,1.4602012442403862,6.734767728452182
EAPP,4.1103984482738944,4.613612796797073,6.966461271038403
CABIN1,4.40931001904545,1.0904382869269178,6.596124237898186
LYN,9.2928659993647,1.4128765624809696,2.9299021231211615
SERPINE1,22.22978228095899,1.0759478196515417,0.0
APPBP2,7.61148663677915,2.959250308533009,10.238781029433435
TOPBP1,4.862284301081914,2.1163633644646045,5.3287453573508055
POLR2K,4.464083351823083,1.9083763610483113,5.503401309691916
RNF103,11.550643800718996,5.937891664275354,11.255032117575622
ICAM1,87.07648459138485,1.3727049043221398,4.170667306961291
RANBP3,0.6563612609273725,0.2026612922545002,0.5240254942864309
ARL3,3.2134736547374154,2.3381887545138715,3.556676974840229
TRRAP,3.9323274233977377,2.641287119408407,4.272885943484145
TNFAIP3,58.61943750648922,4.094081648169699,0.0
MEN1,6.866222944543654,2.26373624056528,4.261055515095121
CSDE1,38.13513004834475,7.498133653727302,45.238854670174454
NRAS,7.145638662191052,2.17000132871204,2.309872371375121
TCF3,0.682242780107595,0.005491408776423778,0.445542302560584
RPS19,66.32327992669427,67.98898959155639,65.59677528600051
LPGAT1,7.484095665472679,3.7343243172644978,8.892655979840747
APBB1,4.356353380306451,1.0921162748631816,2.495990071379602
MARCH7,5.737297198195828,3.8032976532893796,7.2989082104949174
MANF,7.460323179452817,3.4349679077108224,5.474895179389069
SERTAD2,12.767899988071804,2.267840844261811,8.119871470477035
PEX11B,3.900329708027602,4.17713845619862,8.471282760073988
PSMB10,2.310440001849898,2.1201226631212995,2.5044226819786277
ITPR2,5.049636094034461,1.979194885618224,6.252387056693085
WIPF1,1.4769357496284958,1.3127479135038922,0.5891508901259197
ACTL6A,1.764616156732135,2.026491054117942,3.5214948947177227
SLC39A7,3.4216763672879,1.124379942818964,1.9220052443160367
EFNB2,17.144501188826503,3.9891587645388182,11.044854312275891
MAP2K1,18.828503467330737,3.1702860121632668,12.009752422481327
PDXK,13.931618541494755,0.9379421803899114,9.594092073944115
ATF3,82.59944239891706,0.09886461742947975,9.74291368907523
DPM1,15.672993668336346,8.118972381653538,11.967270376912298
LMO7,0.9716187293213604,0.2683891741389999,0.17854738166613135
SDHB,3.8339855019553415,2.488127777255064,5.129260182107399
FASTK,1.3220260756412168,0.3350708515671724,0.7646230521324258
RASA1,17.135757802137583,5.354657342769331,20.517763451216034
GTF2A2,11.918381312309357,5.5926525619007545,8.905353769261138
NPC1,7.220660012538461,2.1307154692563097,3.5384909129768736
GTF2E2,6.001608490761573,2.726756649839191,7.807690720363671
USP4,8.071398580837482,5.259632757216817,9.082363689035574
RNMT,6.0506867341636,2.0956627237839554,6.61656637047763
AXL,2.9915373573261697,0.6874303243651327,3.1148896548967815
TNFSF10,2.518405404691925,4.33438284163155,7.781568376979427
RBM15B,11.338665860780493,3.2768897796710426,11.636678998024806
SNRPD1,7.607784615106392,3.7314637290622072,4.903518423729344
UBTF,2.3008592418796856,1.4628238681560521,4.760742336055453
STK17A,10.860562382376575,2.1271459721906294,2.544783935423166
OXSR1,11.126146255623828,2.5597350738974174,8.90544492915663
NUDT21,3.656974148606232,2.2535619666114473,2.290312413838581
TMEM63A,0.9836741932449226,0.6119348295327772,1.6526530860987751
BMP1,2.698982570792396,3.0033595108592355,4.186792501360748
TRIM26,6.514594043010167,2.6170384771448787,4.898254509642846
DUSP11,6.546416122884705,3.812364364913334,7.122577111357383
TOB1,24.632592246306658,6.366220856881845,20.733813053564806
CCNB2,2.30466877232178,0.709347983360398,0.8275787785006217
UMPS,3.9783973518179465,1.7951065483681732,3.679722042312767
HIST2H2BE,5.734148718769921,0.8810378757852417,3.343959681016768
FMOD,26.57241857080067,10.148781805902125,33.93071865808996
BET1,3.127847870044231,4.07296931103005,9.765297057704647
EFNB1,2.1551732854219274,0.8895745671839396,1.7057384219171188
KIAA0391,1.8977240925854038,0.8052186569586113,1.094801276416325
CAD,1.8782722739878774,1.84436460959306,3.458021416118586
PTPN1,15.415766033479983,2.3067155973679028,5.776178966320749
CDC16,7.04308677531872,4.497218966636182,11.17624958077602
IGFBP2,9.056761270575022,5.15107640761639,9.203535057449892
TES,4.024086360489317,1.6382928967276635,0.04793871714656261
GFPT1,6.636918963556747,3.163147775547886,5.652219459259206
FOXO1,5.93437067745118,0.8812661231722358,4.668557840102757
POLR2A,10.110048846182282,2.135518094145856,6.4635577843750855
LIG1,0.8285378222624106,0.8696174733744936,0.407781738739122
IFNGR1,45.132899624638156,12.810936723221284,24.32499576582371
LTBP1,3.879688234428469,1.2495193040263675,1.120855035744366
PKIG,19.156799012081205,5.73940893578218,15.095075312316773
TRIP10,12.717275217325549,2.6542382498363586,10.927256634838635
EBP,0.8367881135401833,0.6682764381953099,1.2390881200504025
LSM4,4.734067949361964,2.4772985572444197,3.6932007668482676
PHKB,10.03638774273006,3.899110606128262,11.800237700415549
PRKACB,7.015282567603504,8.032398135693617,14.682650353950963
PIK3R3,19.934835953100595,1.9725845461950056,10.928827968207935
SLC20A2,1.5242885362897602,0.6464363752004181,1.8365425259951182
USP8,5.279838111168011,2.9640324813958503,7.266015548856621
ITM2A,14.041556860032678,7.778717231401188,19.706482530126223
GBP2,8.37420197150035,4.756399227853069,8.646702896100045
WRB,9.209933949689166,5.781608379096247,12.52283093505592
TFIP11,3.5332119496381345,1.6337412754035268,1.88354930122891
SLC7A8,6.339986230035219,5.698908116546971,6.295081844517937
PSMD6,20.666138061827322,8.198816665193746,13.767246648771057
R3HDM1,6.627291395967013,2.6328481056146087,7.840458078911406
GPC1,0.7299414706205963,0.07993253483609038,0.17745569024333055
NELFB,4.259840870717356,2.419935026342764,8.12637607545793
RFXANK,1.3821008062214628,2.107995173528791,2.597180173505624
SYNE2,9.499247429680691,4.522854236338248,8.01001393150695
ROCK2,17.793992154975996,5.047857196063784,11.09743022684134
CASP3,4.042210888136713,1.499125667618879,3.2754490313293982
STIM1,4.719253643016825,1.1004627625440384,2.7191910897243314
FBN1,7.022877993605348,8.31844202796612,11.321194358426336
ACP2,8.084917962630527,4.453284882191456,8.944006366308967
FOSB,229.65411395269095,0.0,4.1875360182009285
CCNG2,1.0355884856558468,5.297391102478343,11.782237172369571
PIEZO1,18.72531445990105,2.8641213802687866,15.135935982071114
HMGCL,7.740672242951272,4.107200912636332,9.283577056353899
SFSWAP,1.3821790743808768,0.9620172249964869,0.0
DNTTIP2,27.85577342669042,2.961782168874947,13.919907664805734
SHOC2,15.653499037804307,6.500049401463059,13.198750714522024
ZMYM2,6.416517157729179,2.513624789014935,6.598113914345865
UBE2S,7.051345040940283,0.6765550705651029,1.7667482022106753
OXCT1,11.721580288741999,2.585186742177727,11.952180018512761
INPP5K,8.204380913006664,1.6344538862656417,6.406617846946394
NNT,5.662367980807131,2.054973947643548,6.343049602309402
NDUFA7,1.2993130361137584,0.3782823556839173,2.656550345484328
STK39,6.134225992920568,1.4404555982260412,6.70432169452781
MAPKAPK3,2.7262751290621345,1.0734279120315458,1.5837942486061027
PLCG1,4.031575528151254,3.048604436334453,5.360675952712622
CLDN7,0.1496511846274338,0.27639765269539884,1.087898642693725
PPP6R2,2.350815209666055,1.0820093153423198,1.7131260016337255
LPCAT3,1.1966614550156718,0.4115450653043674,1.148008371207813
INPP1,21.197418832482576,3.9115654125845785,8.25609678047549
TRIOBP,11.415420412183844,7.632370711584304,14.591342090147945
SYNPO,27.99196809398832,2.7126896894646966,26.685602438301604
SACM1L,5.407074890466139,5.780907470232559,11.795323882081895
SEC24B,11.893789016511255,6.135775269270559,15.442500578056068
CLPP,2.1400952485711215,0.6992369722748336,3.850112694970494
SLC1A3,11.79655859823034,2.2500142918135566,10.279304520608346
PRKACA,13.210623522676302,0.7891069880530766,16.473586630272003
DHPS,1.0881191987615002,0.959400704919817,1.9276360228651583
ITGB2,22.57642176771923,5.40893430618563,12.805276011110857
ABCC1,9.431113172023672,4.2301444594939674,7.571331536524149
DBN1,5.72042990775072,2.5154835754785703,4.1474588134528085
TOM1,4.06432914303427,0.6463230246085293,3.323979945100093
WBP1L,23.58245067709362,9.168685422804389,22.42820605664111
INTS3,7.335730939444247,4.320379100624107,6.091933431559398
DRG1,13.921162228623725,5.505314558448154,18.496412233885533
STAMBP,5.1481250366610904,2.9052749355529697,7.428790246879902
GAA,9.244772934701912,3.8560633543861296,8.370208296456854
TARBP1,2.710266672864926,1.4429200932079516,2.4087001655708904
HEXIM1,7.259685033913553,2.7966478201770366,4.838062867690946
SS18,3.5149302396788062,1.998576429350127,2.8047564761263324
TCEB3,7.990697400984997,1.8612075522405787,6.644364052944054
AHR,9.40287821494241,6.762570430393765,6.698968267211391
LPP,2.914522230114608,1.9194300810272864,3.352985899752807
TCEB1,5.546394248577467,0.668790324716089,1.4946023727473423
SLC25A4,6.5625019955846655,1.789524820869584,3.858502063800326
SPINT1,0.6709442839224126,0.24158164811280547,0.41545223341828097
VAMP7,12.477597400153238,5.684759145937056,13.547772199835633
SLC37A4,0.5914779711819155,1.477403156402439,2.0169386125819737
GPX2,5.923669319105636,0.0,3.7722932751792166
GCC2,5.558101281773407,5.14654872406153,7.911529546801156
SERPINA1,15.433505610350272,1.4777429724487223,1.424713768945349
AGT,6.855632111761723,1.1438928975133889,4.633545325725063
TXNL4A,0.8018090230424352,0.17880646207159095,0.5421570986175817
TRAFD1,0.6172315872788044,0.2363638804720289,0.5526059538697978
FUCA1,4.002913496409443,12.235582415682442,13.25997041731063
NDUFB7,2.5830146117328714,2.155690882825826,4.362271593969526
TAF15,1.9227151516510845,0.8439174472242688,3.62985171935266
OGFR,10.030886687153048,1.49077174261863,4.362928419144905
DNAJB9,35.66978738970078,6.509240809130397,15.094263606763915
RALBP1,1.431646846737041,1.4559141294339393,4.919833733804686
PIGC,3.0448006239167107,2.5424415299748406,5.139244845565243
PCK2,4.112321879254596,2.0167236427565154,4.194123676623821
GRK6,5.446285767906031,0.5549805654331749,2.442029266253623
ABCD3,6.362356647460873,3.4170282730809687,11.363532753576859
AAGAB,0.6084153084116949,0.15618751707574832,0.40950241374009966
RYK,9.979369553688462,5.108235155480459,11.252140358628328
HPRT1,10.61829878211562,3.458624830665989,4.096736067059842
CNPY2,4.457808565719536,8.506233175083322,12.3460514534934
U2AF1,30.66581051662662,7.618368149857453,10.432102507465473
CXCL8,197.7790481859124,0.0,0.0
DENND4B,8.360782954804062,2.427915710599425,9.101645445111775
FAH,11.285626363582246,2.243927317856753,10.949636126036008
SP100,5.184315848084471,3.444205243685372,6.709813738995709
DNAJB12,1.2257843246854194,0.36413133193379393,0.424202437664073
POP4,7.969707468268726,3.093648162985484,7.782358415806017
OAS1,1.778704927305065,2.38109204862751,5.401655694746699
CDC20,0.7743713849953591,0.36606767298400633,0.15763360828741174
TRAF4,2.4143885299467125,0.08914500285961519,0.663563777130276
ATP6V1C1,4.543590173602054,1.9517007958776373,4.715709533096969
PBX2,2.8340210883390635,1.2092903880979804,1.973802567210346
CD93,15.633716967063878,1.3215270069680105,4.623692471671483
CYTH1,4.211780472836072,0.8760220273530849,1.036524352088345
NOL7,0.16303126836043183,0.07637590332324962,0.06721892332778578
PPP2R1B,20.707276334447545,1.9237590986119386,11.61055684962933
DDIT4,8.78595412925396,10.887074001764677,9.701510038376831
ANPEP,4.163691666274331,1.0422924380369423,0.43423934472384795
MAP7,2.6886187939216293,0.5091218478767565,0.2713800028206594
NIT1,9.672170679475789,2.7803289731594805,8.537795148892322
CDC23,2.61491231366926,2.7046379622095955,3.309368438525115
UNC13B,8.571598984583225,2.188739093172539,6.587004771209888
EPHB4,5.658995959207473,2.4105670308496547,3.6320829347852306
SIRPA,6.423915847051412,1.6180746104626382,2.4707139284938493
SDC3,3.8280075968247895,1.2298380838896323,9.40618029752826
SRSF3,31.45011707174083,8.434365386678213,13.347943493134448
E2F1,3.8560738886949224,0.899278299222388,2.670179486938128
NUP88,2.6274904988435153,1.275484752299322,3.361012649831764
CTSS,4.773239021719259,2.5364867642649216,3.0555283716560124
LSM5,1.0613706054067562,0.8213879026782396,0.9719536002785091
NBN,4.083844116426828,1.7111259125718294,5.556211224931007
WFS1,12.091674192227595,3.2912968679118593,11.343358248765297
EPM2AIP1,4.868978246094457,5.271707894068131,8.815282397259464
ADGRE5,8.98199620854815,1.5675868328124665,0.7884996904594362
MSH6,8.02066358374342,4.405485097331294,5.208891850257443
ADM,83.12373548277843,5.2282367195496295,17.553501122438792
ARHGEF11,4.21428357825154,1.2999830052011918,5.426116814821837
FAM20B,7.6056898985378565,2.7479809619866256,6.803224777538057
S100A8,325.0129974422937,9.218175577394415,22.774342660082016
MOB4,22.55023338106578,5.975643836435449,11.282690598876815
ANK2,21.28257941825831,6.079985809234163,5.984636683074381
GCLC,10.301947501920575,2.2918658299188586,12.986735850853051
PLAGL2,5.044764269328878,1.2964304550863046,1.6679791178803147
NBAS,4.757918527093377,2.485489382710926,6.112503358871863
PIN1,0.7301289863912034,0.8052532042910776,1.8402939496509345
PHF1,2.5908973712598486,0.5029037690942255,1.4201057509598363
SUCLA2,11.800194547751234,3.7113650899523165,17.450711755252687
BIN1,11.70403066325075,1.6233117450706103,10.50561664311011
YES1,15.517465317716331,3.617087877242981,9.737342471484707
HK2,18.87734725028045,1.3275312587913846,22.33163108200042
SOX9,3.2119483015135666,1.2475336577563008,1.9843872024005906
RRP7A,1.5401029224703,0.8834832896067122,0.3987665350121694
ZMPSTE24,13.958867908370825,10.776057890429087,15.951625189493658
WNK1,3.053943476408952,1.5051055693475575,3.33395437724901
NDUFV2,13.55830349606297,6.594347095324477,13.090639872210085
ETFB,6.637562467470209,2.203696034114817,10.672715408182682
NAGA,8.873374636545714,3.6126638584661728,5.001293527866021
FPGS,8.875539875164122,1.82422076703378,5.030402918719569
BTBD3,3.9636461769933127,3.0701520959242634,3.6378972390769255
GYPC,14.735855135356172,5.571541727096486,17.433201244047947
IL1R1,66.81448810098479,12.44986417966553,25.489194055912062
FHL2,16.008141774885843,5.336926063409913,4.9415898561591
CRYZ,4.798104770334059,5.285475077118458,8.336345848813231
STK38,7.372835648202751,6.496227855125687,7.179027998097763
ADAM12,0.28422471751731043,4.266234274353335,0.0
C1QB,1.171127828164422,14.247058395188157,22.38163683332332
UBE2C,7.659666779104013,2.0615139960126396,2.7872589988670233
ARFGEF1,5.452897078415363,3.036237930336757,3.690142723552954
HCLS1,29.031292156535283,8.263716888089467,10.045027727317946
PTPN9,5.150347417091064,2.687579838687865,3.849628961449013
MUT,4.216158431435392,1.4467842867273326,5.525457327400842
KIF13B,4.504362326344815,3.246426341491619,2.650128010385108
RFX5,3.9225921913241555,3.0388185961901595,4.680164789593106
CAPN6,0.35659942080394763,0.30040360452674375,0.779791552952395
GSTA4,7.471402320937376,8.85766725442229,13.790841288541488
DYRK2,0.0,1.9075390725339911,0.7251363993288658
FAM13A,9.67285439015472,2.535229023974405,26.035414949735856
MPP1,12.394755844115219,4.2217713892155615,9.570468875064616
RHOBTB3,28.17503811378748,4.14596739617044,51.00887301831397
CREBZF,0.43061154953571357,0.13945522979360825,0.03689473137121001
SIAH1,3.409117003804181,0.9855727348335275,2.1632855621153233
HLTF,7.019052592855952,5.519603588267639,10.322267350708403
BAG5,3.44390538354202,1.1854530827645566,4.099155496225697
ARNT2,0.2519400027860443,0.9761639030038198,0.5591389522335453
TRAF3IP2,2.343042023373579,0.4126507869055691,0.5768264389332229
RGS1,3.999983601903686,0.44803313810022577,0.0
PYGL,22.951092433378246,4.749454595859921,21.347472782800388
STARD3,2.6876529862887115,1.2344086359944562,1.8563795201358522
C7,66.73333125201778,45.00872495520215,49.4053798417724
ILVBL,3.269115033645493,1.1638738184073711,3.706587967666475
POLD4,2.5117451186695376,1.0052345296964356,2.3928217801689096
LOXL2,0.3358445433106538,0.13589830569379538,0.0
STMN2,0.32337774762812005,0.05286923272742532,0.13464117739713685
AMOTL2,32.4173453460508,5.169291765111708,25.95068807367457
MEF2D,1.1999208029852186,0.4271215859364538,0.938610769826341
LTBR,5.714653429859263,1.8153414178192557,3.8946310284914136
INPP5A,19.375755262825376,4.838191030246793,14.579819029426112
LYPLA1,5.211822320814828,3.4453581662790334,7.566229201419184
TXNDC9,7.0130470643758995,5.702806857436286,8.198241568706738
BCAM,2.484354713281071,0.21077250703511563,2.8473452211294434
STAT5A,17.900411290420827,3.0575228988542063,17.209548455653294
IMPA1,8.439173954227737,4.405887244201315,6.765208212093966
RPL23A,199.38249008341842,79.46398230448675,184.70392908277836
ECD,7.527535046858347,1.9373715228496033,2.460679467780166
SGSM3,1.777911342571404,1.365846806728713,1.172859058645229
SSX2IP,3.6012462102192457,2.001238428335828,0.7958333013123803
RABGAP1L,0.8733014929173352,5.145830059446017,4.616756164595161
SLPI,15.923070708260164,11.64406917712713,20.290897195540257
RNASEH2A,4.655012583186991,1.408906307814334,1.6805726462584487
NOP16,6.520434571557653,0.43560945199915274,1.4715532007774035
C5ORF15,12.30130695202888,8.147258700885596,13.028429548484747
NAA10,2.2829185771771696,1.7930070349140397,3.443201571009252
ZBTB5,6.292760322169787,3.308893552605237,5.298953099005356
MVD,0.2877843411142526,0.1308216650539841,0.009329461585358191
CYBA,14.150537473387892,6.422297237629425,12.376957577741235
PTPRN2,2.329759299067561,1.1345499789015108,1.6808033909900766
UROS,3.6572033963793076,1.6872305259219176,4.57115391191663
FH,0.6518692952552168,1.1377720644402207,1.0984059565660187
PIAS3,1.4296177750800645,1.9726402661054898,2.199593103682481
MTSS1,0.5636226596401663,0.11955589660937574,0.3440998169864319
PTPRK,8.063403945448373,4.697648138467812,7.439542893112121
NDUFS1,6.4912034125039835,1.700103464409269,6.78337238015322
HMBS,4.440902530325293,2.4219154647594885,3.6942715820949794
ZBED1,9.522454622330576,3.149789569688538,6.65779981523129
CHSY1,46.10775983017201,4.328703060991571,6.059507583144309
NINJ1,15.445660173313579,3.294111744868506,6.348792874480324
TIMELESS,3.566913322609536,0.639039297085249,2.4256869548145987
STK10,4.320968925627395,1.6090746668060099,2.82898476459474
TTC37,4.500210969396758,3.9691097709869654,8.082903932704927
TP53BP1,2.8892660534185457,3.581120323307312,4.601212247908434
BAHD1,4.000980563294426,1.874202430899321,2.3432249628555546
C2,3.0916496573849463,5.221875844710621,3.634015273454727
BCAS2,12.9476394079646,3.778520006856022,6.632623651146143
TCTA,7.16189349335655,2.149460524318754,8.455142471151328
PRDM2,3.8593743990168305,1.1345986363035814,1.042053566174569
PAPSS2,11.668474434375652,2.9819171504040476,13.36275289507833
MDC1,0.6110972716635799,0.14725920133474618,0.24024361115160503
PPM1F,7.105789075015402,3.338989335790061,6.629632143852457
FOXK2,8.243571192323659,0.8816054296594522,3.7613534702563913
CAV1,64.16256360897802,20.2709462763489,66.65557075550542
CHST15,12.427599417645473,8.523957368910892,4.195498874520577
PDHX,8.3602694873128,1.5543105268482944,8.995183539903634
KLHL21,8.994607987338217,1.8034516186881746,3.83353500670693
SV2A,0.8873423031982176,0.10749425171622887,0.1469479814102218
SEMA3B,0.43114603427845993,0.18591413408551405,0.18495240347092798
MYO1E,3.240945629740125,1.9197561260045848,0.8254577446975693
COG2,7.057140411278369,2.9560945414072552,6.450278262494304
SMAD2,11.877913166542974,3.8011324377165225,12.795628106434355
CUL2,0.39442979974638465,0.24940193299374872,0.5871835325842352
BAZ2B,5.801518765742659,4.384994120938653,8.51761448562969
CTNNBIP1,4.059414021789602,1.5898136853511977,3.830905455934623
BMS1,6.599466195664475,3.915545623003732,1.659720695515651
THBS2,25.361708588402482,13.461213685616034,7.832192302196443
TGFB1,0.2351602111875116,0.04678621570235658,0.12287809177337618
KIF2A,1.745598880408955,0.8549292041497956,1.8635510200049703
FBLN5,25.740195653859093,9.406098699228167,32.52340707866459
HTRA2,6.064105716532991,1.7698456652016366,5.180399017032519
SDF2,6.932474966897959,3.221716265925705,5.186828024036073
FUBP1,7.163289728512074,1.9852148675096062,3.744586029844916
TIMM44,0.0994630376256321,0.23741464153042102,0.19298720517388598
MAD2L1BP,3.322856633204518,1.898368523952887,2.689737026087015
MTIF2,2.2968859713258736,2.6481486809859054,4.946457186123731
RAPGEF2,13.170643782745811,1.8856578784388174,4.850872568375089
CDYL,2.9384757293744754,2.065778538028243,3.500848193103337
