gene_symbol,gene_title,logFC,P.Value,adj.P.Val
CCND1,cyclin D1,0.7025865076012012,0.041276013436225334,0.8650998688947181
LTB,lymphotoxin beta,-0.37311186158784493,0.0412784639511179,0.8650998688947181
LOC149684///BPI,uncharacterized LOC149684///bactericidal/permeability-increasing protein,-0.5849625007211563,0.04131494088455203,0.8650998688947181
GORASP2,golgi reassembly stacking protein 2,0.40456409291825224,0.0413335675555307,0.8650998688947181
ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,-0.37258241358848215,0.04144365844499081,0.8650998688947181
LOC101930322///ABCC6P2///ABCC6P1///ABCC6,multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6 pseudogene 2///ATP binding cassette subfamily C member 6 pseudogene 1///ATP binding cassette subfamily C member 6,0.42400401990267617,0.041526183571417914,0.8650998688947181
ASNSD1,asparagine synthetase domain containing 1,-0.19393080880612157,0.04154150055850191,0.8650998688947181
TFEB,transcription factor EB,0.45202829458164717,0.041623333183079314,0.8650998688947181
INPP5B,inositol polyphosphate-5-phosphatase B,-0.42069922414858246,0.041630836104175555,0.8650998688947181
ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,-0.18191909508907758,0.041649541595626845,0.8650998688947181
NUTF2P4///NUTF2,nuclear transport factor 2 pseudogene 4///nuclear transport factor 2,0.3095579072673025,0.04168985973726124,0.8650998688947181
TCL6,T-cell leukemia/lymphoma 6 (non-protein coding),0.3750455238219552,0.041717495627582,0.8650998688947181
SEL1L,SEL1L ERAD E3 ligase adaptor subunit,-0.33798867255432796,0.041940439474399294,0.8650998688947181
PRDM5,PR/SET domain 5,-0.3302259310435615,0.04199396562402457,0.8650998688947181
RORB,RAR related orphan receptor B,-0.864116571918227,0.04204717836287999,0.8650998688947181
HRG,histidine rich glycoprotein,-0.6725227719928658,0.04205095416408095,0.8650998688947181
HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",1.2753855089503323,0.04209285147202725,0.8650998688947181
DLG3,discs large MAGUK scaffold protein 3,-1.059406061161831,0.042109790682533815,0.8650998688947181
ZCCHC6,zinc finger CCHC-type containing 6,0.23632018100425298,0.042124162051546885,0.8650998688947181
MDH1,malate dehydrogenase 1,0.5517037711909007,0.042241017230041575,0.8650998688947181
SETD3,SET domain containing 3,0.22625256750075182,0.042242183958891844,0.8650998688947181
GSTM5,glutathione S-transferase mu 5,0.3444351462422847,0.04231427368404634,0.8650998688947181
NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1,0.2479468015687336,0.04236825961140047,0.8650998688947181
TRIM3,tripartite motif containing 3,-0.710846941204258,0.042504337082303174,0.8650998688947181
MMP20,matrix metallopeptidase 20,-0.29683711392453177,0.042506224312310964,0.8650998688947181
CD58,CD58 molecule,-0.2874718070708953,0.042579122317728826,0.8650998688947181
RHOBTB3,Rho related BTB domain containing 3,0.4181797317491898,0.04262953334703316,0.8650998688947181
CAPNS1,calpain small subunit 1,0.22662243502879237,0.04272000487312508,0.8650998688947181
ATP6V0E1,ATPase H+ transporting V0 subunit e1,0.6108373894140834,0.04276956173594485,0.8650998688947181
CYP26B1,cytochrome P450 family 26 subfamily B member 1,-0.20628780579992068,0.04284898996170757,0.8650998688947181
MRPS31,mitochondrial ribosomal protein S31,0.3191865664589091,0.04293150447336607,0.8650998688947181
SPDEF,SAM pointed domain containing ETS transcription factor,-0.9901554139989391,0.04295784294671609,0.8650998688947181
LMTK2,lemur tyrosine kinase 2,-0.9348862256188896,0.04305133441363027,0.8650998688947181
GIMAP5,"GTPase, IMAP family member 5",-0.34385347110392406,0.04313066744105098,0.8650998688947181
PRKACG,protein kinase cAMP-activated catalytic subunit gamma,0.7164656597902046,0.04313413963358337,0.8650998688947181
TIPRL,TOR signaling pathway regulator,0.5493657004007028,0.043201566192424774,0.8650998688947181
MYOZ2,myozenin 2,-0.5388928520251712,0.04323850194668429,0.8650998688947181
CRIPT,CXXC repeat containing interactor of PDZ3 domain,0.4432481070919542,0.043269428479470164,0.8650998688947181
SRSF11,serine and arginine rich splicing factor 11,0.41161031971004686,0.04329080128421717,0.8650998688947181
LOC100509457///HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain-like///major histocompatibility complex, class II, DQ alpha 1",1.4477375255681701,0.043390924931412285,0.8650998688947181
AKAP8L,A-kinase anchoring protein 8 like,-0.6015367252566719,0.043396674131708154,0.8650998688947181
BUD31,BUD31 homolog,-0.5011309099176858,0.043494789280048254,0.8650998688947181
IPPK,inositol-pentakisphosphate 2-kinase,-0.3361269168419072,0.04359841694411149,0.8650998688947181
COL13A1,collagen type XIII alpha 1 chain,-1.1997468815334897,0.043734204567933366,0.8650998688947181
SSUH2,ssu-2 homolog (C. elegans),-0.7591713885476389,0.04374818890296609,0.8650998688947181
FBXW11,F-box and WD repeat domain containing 11,-0.39213866123452706,0.04389153198752656,0.8650998688947181
CD151,CD151 molecule (Raph blood group),0.38083523756785626,0.0439002567545192,0.8650998688947181
AADAC,arylacetamide deacetylase,1.1534210530839315,0.04390230791955864,0.8650998688947181
LOC389906,zinc finger protein 839 pseudogene,-0.7269815055935839,0.04390964912288902,0.8650998688947181
MLEC,malectin,0.4907439151619955,0.043931210341587014,0.8650998688947181
SLIT3,slit guidance ligand 3,0.2606921024416588,0.04396936902828553,0.8650998688947181
ZNF80,zinc finger protein 80,0.6068616980862116,0.04406904108176854,0.8650998688947181
PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,-0.7718855785153658,0.04412857179985187,0.8650998688947181
SPCS3,signal peptidase complex subunit 3,-0.38873821568882755,0.04413338467982369,0.8650998688947181
LANCL1,LanC like 1,-0.3221334461140824,0.04416709815689069,0.8650998688947181
EPM2A,"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)",0.36449716439606666,0.04418487160565837,0.8650998688947181
CDC14A,cell division cycle 14A,-1.1218923050205112,0.04419402055513921,0.8650998688947181
PTPN21,"protein tyrosine phosphatase, non-receptor type 21",0.2630166124674369,0.044219266219482474,0.8650998688947181
RAD1,RAD1 checkpoint DNA exonuclease,-0.36250700845136513,0.04427377150213367,0.8650998688947181
ABCA8,ATP binding cassette subfamily A member 8,0.2897672045366084,0.0443541146838267,0.8650998688947181
SRRM2,serine/arginine repetitive matrix 2,0.2612762226469634,0.044406279916946186,0.8650998688947181
ADNP2,ADNP homeobox 2,-0.45272213538397543,0.044419293544152534,0.8650998688947181
LOC101929726,uncharacterized LOC101929726,0.7029554200894234,0.044425557750207956,0.8650998688947181
HIST1H4I,"histone cluster 1, H4i",0.721003299410218,0.04444749045432978,0.8650998688947181
CD6,CD6 molecule,-0.636532848968866,0.04444910688777044,0.8650998688947181
UQCRQ,ubiquinol-cytochrome c reductase complex III subunit VII,0.2846896924527178,0.0445626795910412,0.8650998688947181
MAP9,microtubule associated protein 9,0.968521768526832,0.04459993682583964,0.8650998688947181
ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",0.39718188070846394,0.04461355323498767,0.8650998688947181
BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1,0.20158656554317436,0.04466824985554456,0.8650998688947181
NAT8B///NAT8,"N-acetyltransferase 8B (putative, gene/pseudogene)///N-acetyltransferase 8 (putative)",-0.7418313493380225,0.04471440050184749,0.8650998688947181
TNFAIP8L2-SCNM1///SCNM1,TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1,0.49475173191701405,0.04476282226320771,0.8650998688947181
AEN,apoptosis enhancing nuclease,-0.70464977440077,0.04477109099032562,0.8650998688947181
PPP3CC,protein phosphatase 3 catalytic subunit gamma,-0.869346226748383,0.044771108370004545,0.8650998688947181
DDX42,DEAD-box helicase 42,0.2386100896404185,0.044838605116195356,0.8650998688947181
SRSF5,serine and arginine rich splicing factor 5,-0.34949872257200093,0.04490320968385927,0.8650998688947181
FAM57A,family with sequence similarity 57 member A,-0.5919078232377429,0.04516365238911531,0.8650998688947181
FAM46A,family with sequence similarity 46 member A,-0.31038853981269887,0.04523457520290356,0.8650998688947181
EFCAB14,EF-hand calcium binding domain 14,-0.2971484073363693,0.045286573614646566,0.8650998688947181
PFKP,"phosphofructokinase, platelet",-0.49237195806549194,0.04532774044052042,0.8650998688947181
PAPPA,pappalysin 1,-0.3852395915382274,0.04532839450203246,0.8650998688947181
UBA1,ubiquitin like modifier activating enzyme 1,0.15810455072352944,0.045353083373161206,0.8650998688947181
SLC13A1,solute carrier family 13 member 1,-1.0634608511611423,0.04547441605187706,0.8650998688947181
HSDL2,hydroxysteroid dehydrogenase like 2,0.28380638910419725,0.04548878582641011,0.8650998688947181
CASP10,caspase 10,-0.5174735302038316,0.04559852247039283,0.8650998688947181
ASAH1,N-acylsphingosine amidohydrolase 1,0.28730540077273187,0.04573896659392959,0.8650998688947181
NF2,neurofibromin 2,-0.8573814958291515,0.04576463115003103,0.8650998688947181
STX12,syntaxin 12,-0.3807132961820123,0.045773181156635326,0.8650998688947181
CTBP1,C-terminal binding protein 1,0.328391739197679,0.045866660366667686,0.8650998688947181
UGT2A3,UDP glucuronosyltransferase family 2 member A3,-0.6905282563670905,0.04593539387680086,0.8650998688947181
SDC1,syndecan 1,-1.2090248211312529,0.04594278367126036,0.8650998688947181
OSBPL9,oxysterol binding protein like 9,0.28345126395530545,0.04600008477528428,0.8650998688947181
TEF,"TEF, PAR bZIP transcription factor",-0.8366815933271158,0.04601767330543191,0.8650998688947181
LEP,leptin,0.5600796949144096,0.04603090784432927,0.8650998688947181
NRIP2,nuclear receptor interacting protein 2,-0.4178525148858977,0.046087914446127705,0.8650998688947181
RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",-0.6131219515593742,0.046247686110525064,0.8650998688947181
TMSB15B///TMSB15A,thymosin beta 15B///thymosin beta 15a,-0.368773574227354,0.04625317602687066,0.8650998688947181
HNRNPH3,heterogeneous nuclear ribonucleoprotein H3,-0.33953773798851367,0.04626708231318324,0.8650998688947181
PTN,pleiotrophin,0.45977130976746783,0.04628263857336404,0.8650998688947181
ZBED4,zinc finger BED-type containing 4,-0.4538260574276617,0.046320505842287744,0.8650998688947181
ITIH5,inter-alpha-trypsin inhibitor heavy chain family member 5,0.36284081313727246,0.04655468135849321,0.8650998688947181
CCND2,cyclin D2,0.5470658929626278,0.046561223498649794,0.8650998688947181
MDC1,mediator of DNA damage checkpoint 1,-0.5356516500524225,0.04659929923999936,0.8650998688947181
AMELY,"amelogenin, Y-linked",-0.7365396269091369,0.04661000665600636,0.8650998688947181
EVX1,even-skipped homeobox 1,-0.6434814151159374,0.04673253555354854,0.8650998688947181
EPRS,glutamyl-prolyl-tRNA synthetase,0.357106153638211,0.04676659468625721,0.8650998688947181
OR7C1,olfactory receptor family 7 subfamily C member 1,-0.413535047502837,0.04681912138418514,0.8650998688947181
PLEKHA8P1,pleckstrin homology domain containing A8 pseudogene 1,0.2857544823338775,0.04683646665391696,0.8650998688947181
EVI5,ecotropic viral integration site 5,0.4450246051587588,0.046898153618044884,0.8650998688947181
RBM12B,RNA binding motif protein 12B,0.5227965675979833,0.0469323311536129,0.8650998688947181
DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.860904390334338,0.04696101811675961,0.8650998688947181
PTGES,prostaglandin E synthase,-0.48432815584579125,0.04699292687732162,0.8650998688947181
CTR9,"CTR9 homolog, Paf1/RNA polymerase II complex component",0.22957878645063587,0.04718300670469181,0.8650998688947181
GH2///GH1///CSHL1///CSH1,growth hormone 2///growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1,-0.6422956757871077,0.04725665804429206,0.8650998688947181
SEPT9,septin 9,-1.0461052985898904,0.04726453174770327,0.8650998688947181
CCT2,chaperonin containing TCP1 subunit 2,-0.555502900247492,0.04738173695875317,0.8650998688947181
IFT74,intraflagellar transport 74,1.02992044735826,0.04743317134729432,0.8650998688947181
CAP2,"CAP, adenylate cyclase-associated protein, 2 (yeast)",0.26975342440053895,0.04750226333830453,0.8650998688947181
UBE2J1,ubiquitin conjugating enzyme E2 J1,-0.30962371682175727,0.047513281743781006,0.8650998688947181
CDC5L,cell division cycle 5 like,-0.32845244762750836,0.04754206371091299,0.8650998688947181
KCTD20,potassium channel tetramerization domain containing 20,-0.35360818099228813,0.04755302330564418,0.8650998688947181
EPB41L1,erythrocyte membrane protein band 4.1 like 1,0.4230483715027261,0.04758115921494208,0.8650998688947181
GTF2I,general transcription factor IIi,-0.517896312284579,0.04760064011989805,0.8650998688947181
ICA1,islet cell autoantigen 1,-0.7470396403407835,0.04763447473198456,0.8650998688947181
CACNA1F,calcium voltage-gated channel subunit alpha1 F,-0.49057013044620157,0.04770493169773299,0.8650998688947181
TMEM260,transmembrane protein 260,0.23672446096272462,0.047726598782151894,0.8650998688947181
RAMP1,receptor activity modifying protein 1,-1.130687817041505,0.04775862981896882,0.8650998688947181
RMDN1,regulator of microtubule dynamics 1,0.3223193722321163,0.04783041798990868,0.8650998688947181
ATXN3,ataxin 3,-0.6179398231674289,0.04784333011559276,0.8650998688947181
EPHX1,epoxide hydrolase 1,0.5152063646381504,0.04787335412181123,0.8650998688947181
CMPK1,cytidine/uridine monophosphate kinase 1,0.29682709243392175,0.047920934452773865,0.8650998688947181
NARS,asparaginyl-tRNA synthetase,0.2252964229451108,0.047941467150463546,0.8650998688947181
ZKSCAN8,zinc finger with KRAB and SCAN domains 8,-0.4651815764041149,0.04794230718839561,0.8650998688947181
MTIF2,mitochondrial translational initiation factor 2,0.3458033150163708,0.04799427619556288,0.8650998688947181
SARS2,"seryl-tRNA synthetase 2, mitochondrial",0.4785672650234921,0.048062803478733894,0.8650998688947181
PTP4A1,"protein tyrosine phosphatase type IVA, member 1",-0.4777909771733598,0.048122331572468535,0.8650998688947181
MAGEA9B///MAGEA9,MAGE family member A9B///MAGE family member A9,-0.5769251816557377,0.04820494421587935,0.8650998688947181
ELF4,E74 like ETS transcription factor 4,-0.5295364193527626,0.04822490518768554,0.8650998688947181
VENTX,VENT homeobox,-0.8240085503633265,0.04832317885371702,0.8650998688947181
KITLG,KIT ligand,-1.1324502960236493,0.048332158316374725,0.8650998688947181
ZNF395,zinc finger protein 395,0.41118244089126066,0.048354219127256,0.8650998688947181
PREPL,prolyl endopeptidase-like,0.2974888692280117,0.048443769275208354,0.8650998688947181
SLC25A11,solute carrier family 25 member 11,0.2969571663340391,0.048553625793226356,0.8650998688947181
MAP3K7,mitogen-activated protein kinase kinase kinase 7,-0.19860430037337565,0.048722851841146254,0.8650998688947181
SPINK4,"serine peptidase inhibitor, Kazal type 4",-0.9209258424931852,0.04884706765857627,0.8650998688947181
LIPF,"lipase F, gastric type",0.6944198992001215,0.0489181410503107,0.8650998688947181
SH2D3A,SH2 domain containing 3A,-0.3893055322466551,0.04901370118248836,0.8650998688947181
ARPC2,actin related protein 2/3 complex subunit 2,0.14091859868411644,0.049042370377657435,0.8650998688947181
IGLV6-57,immunoglobulin lambda variable 6-57,-0.48977578129706534,0.04908847250685035,0.8650998688947181
NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,0.20770341635402617,0.04915018313085473,0.8650998688947181
HSD11B1,hydroxysteroid 11-beta dehydrogenase 1,0.5945255008888043,0.049255922086422134,0.8650998688947181
RRAS,related RAS viral (r-ras) oncogene homolog,0.4115070886618766,0.049301413100875414,0.8650998688947181
MBNL1,muscleblind like splicing regulator 1,0.27742078924267227,0.04930760766959158,0.8650998688947181
SEC62,"SEC62 homolog, preprotein translocation factor",0.22305064678140632,0.049439916846543905,0.8650998688947181
LOC101060521///POLR3E,DNA-directed RNA polymerase III subunit RPC5///RNA polymerase III subunit E,-0.19576815527013194,0.04944105365462445,0.8650998688947181
WWC1,WW and C2 domain containing 1,-0.5881914524738994,0.04953440963978343,0.8650998688947181
KLK12,kallikrein related peptidase 12,-0.7249425699119018,0.04956755081848404,0.8650998688947181
SURF1,surfeit 1,0.38415532852889717,0.049622047672470214,0.8650998688947181
DRC3,dynein regulatory complex subunit 3,-0.42490957301846655,0.049634664322067173,0.8650998688947181
DDB2,damage specific DNA binding protein 2,-0.3215780797591316,0.04967193746406377,0.8650998688947181
EIF4G3,eukaryotic translation initiation factor 4 gamma 3,0.31600587202408165,0.04972831639300459,0.8650998688947181
TGFB2,transforming growth factor beta 2,-0.5668687071592872,0.049744388328875934,0.8650998688947181
ASH2L,ASH2 like histone lysine methyltransferase complex subunit,0.19014336697472564,0.049958168072563265,0.8650998688947181
NR2C2,nuclear receptor subfamily 2 group C member 2,-0.6453141939825858,0.050009506296933744,0.8650998688947181
GYPA,glycophorin A (MNS blood group),-0.9654283336077736,0.05012609317323376,0.8650998688947181
ANXA9,annexin A9,0.5797871093892152,0.050147635761394985,0.8650998688947181
MIR6132///ST7-OT3///ST7,microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7,0.48664507598274337,0.05033415232199832,0.8650998688947181
SLC7A2,solute carrier family 7 member 2,-1.269592965584387,0.050355979395159754,0.8650998688947181
MTSS1,metastasis suppressor 1,0.3321804840120099,0.05039172941645611,0.8650998688947181
UQCRB,ubiquinol-cytochrome c reductase binding protein,0.2595123062446683,0.05054311373348581,0.8650998688947181
CYSLTR1,cysteinyl leukotriene receptor 1,-0.5933870212491658,0.050636719524002435,0.8650998688947181
IGLL5,immunoglobulin lambda like polypeptide 5,-0.568040158202932,0.050719986680638034,0.8650998688947181
SLC22A18AS,solute carrier family 22 member 18 antisense,-0.3906813058385811,0.050728376205176846,0.8650998688947181
STX6,syntaxin 6,-0.32128593894338514,0.05075625253332646,0.8650998688947181
PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8,-0.5331568675546291,0.05077665192868532,0.8650998688947181
DUSP26,dual specificity phosphatase 26 (putative),-0.9709890921330365,0.050802960740087895,0.8650998688947181
ABI2,abl-interactor 2,-0.37836018789413395,0.05082072228896666,0.8650998688947181
PHF8,PHD finger protein 8,-0.48921098309822086,0.05083903055712796,0.8650998688947181
LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein",0.5157593082616965,0.050854115318373375,0.8650998688947181
HTATSF1,HIV-1 Tat specific factor 1,0.2458929075921948,0.05088987027508414,0.8650998688947181
C2orf49,chromosome 2 open reading frame 49,0.265157577726764,0.051011717852455,0.8650998688947181
DNASE2,"deoxyribonuclease 2, lysosomal",0.2545160288136169,0.051060550259601545,0.8650998688947181
BLCAP,bladder cancer associated protein,0.31018691774848484,0.05109081726833029,0.8650998688947181
PUM3,pumilio RNA binding family member 3,-0.3495817764700024,0.051118700408497746,0.8650998688947181
IFNA6///IFNA5,interferon alpha 6///interferon alpha 5,-0.8560957517325337,0.05113487262998138,0.8650998688947181
MAP4,microtubule associated protein 4,0.18235894990023868,0.05113618493876291,0.8650998688947181
FBN2,fibrillin 2,-0.5135732929532656,0.05125330460143127,0.8650998688947181
STX16,syntaxin 16,-0.5110466615629855,0.05126990037065885,0.8650998688947181
FLT1,fms related tyrosine kinase 1,-0.5002203004799206,0.05128034690466903,0.8650998688947181
HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI,"histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2am///histone cluster 1, H2al///histone cluster 1, H2ak///histone cluster 1, H2ai",-0.36860899586604895,0.05130789690373314,0.8650998688947181
NDRG2,NDRG family member 2,-0.6409657512455741,0.05132406917410574,0.8650998688947181
MAPRE3,microtubule associated protein RP/EB family member 3,0.5499321705260203,0.05140143529362896,0.8650998688947181
SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein,-0.2811198557935706,0.051427830007000026,0.8650998688947181
ICMT,isoprenylcysteine carboxyl methyltransferase,0.27235639228081815,0.0515556790034551,0.8650998688947181
MAT2B,methionine adenosyltransferase 2B,0.3656122123071461,0.05163846688122482,0.8650998688947181
SRPX2,"sushi repeat containing protein, X-linked 2",-0.9588426752432403,0.05166727170717386,0.8650998688947181
LUZP2,leucine zipper protein 2,-0.9398052180812537,0.05167779144013029,0.8650998688947181
CUL4B,cullin 4B,0.40464607554620746,0.051689683287554564,0.8650998688947181
KCTD12,potassium channel tetramerization domain containing 12,0.4608459312469318,0.051703722085223336,0.8650998688947181
SCAPER,S-phase cyclin A associated protein in the ER,0.2838135482025807,0.051854495194419405,0.8650998688947181
ACVR1B,activin A receptor type 1B,-1.2004363056589609,0.051874012848211554,0.8650998688947181
MTM1,myotubularin 1,0.6567771267494091,0.051919760177860284,0.8650998688947181
HSP90AA1,heat shock protein 90 alpha family class A member 1,0.1525234363907113,0.05196381028881482,0.8650998688947181
NTRK3,neurotrophic receptor tyrosine kinase 3,-0.5071995395781984,0.05196535898411941,0.8650998688947181
TNC,tenascin C,-1.1952452684426458,0.05205943554607305,0.8650998688947181
MMP14,matrix metallopeptidase 14,-0.9600432185746124,0.052087334694284344,0.8650998688947181
SSBP2,single stranded DNA binding protein 2,0.26314720891770044,0.05211498184099232,0.8650998688947181
SNX10,sorting nexin 10,0.5192792180878075,0.052201359772340625,0.8650998688947181
ANAPC13,anaphase promoting complex subunit 13,0.24141854748934835,0.05225191708473659,0.8650998688947181
SP100,SP100 nuclear antigen,0.3101828872142628,0.052265624078583185,0.8650998688947181
TNFRSF21,TNF receptor superfamily member 21,0.38826169373484265,0.052313402583552354,0.8650998688947181
MAEA,macrophage erythroblast attacher,0.2383676022397442,0.05234767192547705,0.8650998688947181
OXTR,oxytocin receptor,-0.4939182880638812,0.05236281334577596,0.8650998688947181
ABCB9,ATP binding cassette subfamily B member 9,-0.7060835201196196,0.05243313535565431,0.8650998688947181
CRYGD,crystallin gamma D,0.5573440941135294,0.05249493419258171,0.8650998688947181
ST20,suppressor of tumorigenicity 20,-0.45846100749534086,0.05256123451456433,0.8650998688947181
HRH3,histamine receptor H3,-0.4654722207945967,0.05260623028600696,0.8650998688947181
EFR3B,EFR3 homolog B,-0.5918885583868289,0.05288801051787422,0.8650998688947181
ATP6V1B2,ATPase H+ transporting V1 subunit B2,-0.29358813088452357,0.05291468156704785,0.8650998688947181
BACH1,BTB domain and CNC homolog 1,-0.9572841911462564,0.052950437942223566,0.8650998688947181
IGSF1,immunoglobulin superfamily member 1,-0.38116000807584954,0.05295501524894863,0.8650998688947181
RBM8A,RNA binding motif protein 8A,-0.5832316126420406,0.05298249533575495,0.8650998688947181
DAZAP2,DAZ associated protein 2,-0.30442987745323596,0.052999917923613325,0.8650998688947181
LOC101927051,uncharacterized LOC101927051,-0.29042029362887306,0.05302652440721098,0.8650998688947181
ERMAP,erythroblast membrane associated protein (Scianna blood group),0.7782599390820334,0.05307091333209531,0.8650998688947181
INO80B,INO80 complex subunit B,-0.9225357764853541,0.05308373706324817,0.8650998688947181
COMMD8,COMM domain containing 8,0.46194277054682714,0.05318964642462065,0.8650998688947181
PUS1,pseudouridylate synthase 1,-0.5600776161059984,0.05322064872133281,0.8650998688947181
MYLK3,myosin light chain kinase 3,-0.792803736289752,0.053245805267847446,0.8650998688947181
PIGT,phosphatidylinositol glycan anchor biosynthesis class T,0.23899266767162863,0.053304947362559814,0.8650998688947181
ERV9-1,endogenous retrovirus group 9 member 1,-0.6408157354546735,0.05332419466330483,0.8650998688947181
SATB1,SATB homeobox 1,0.21586595315137452,0.053371565893697175,0.8650998688947181
PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3,"protocadherin gamma subfamily A, 3///protocadherin gamma subfamily A, 5///protocadherin gamma subfamily A, 6///protocadherin gamma subfamily A, 10///protocadherin gamma subfamily A, 11///protocadherin gamma subfamily A, 12///protocadherin gamma subfamily C, 3",-0.6561982322982508,0.05343283181898429,0.8650998688947181
GTF2H5,general transcription factor IIH subunit 5,0.3573183588649534,0.05344389739578371,0.8650998688947181
CDC14B,cell division cycle 14B,0.19785078487924318,0.053634442866768064,0.8650998688947181
ZNF330,zinc finger protein 330,-0.5179639996761023,0.0536993953458385,0.8650998688947181
ATF2,activating transcription factor 2,-0.32773810038737095,0.05371354736628019,0.8650998688947181
GLUD2,glutamate dehydrogenase 2,-0.16396735977105814,0.053731360453707216,0.8650998688947181
LRRC8D,leucine rich repeat containing 8 family member D,0.35836936416428783,0.05384347320401598,0.8650998688947181
SLC6A4,solute carrier family 6 member 4,-0.4062192628922187,0.05387472186680052,0.8650998688947181
NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1,0.6271787528470372,0.05397416277598358,0.8650998688947181
SYNM,synemin,0.4998156426347234,0.054006075746355575,0.8650998688947181
ZFX,"zinc finger protein, X-linked",-0.5566144994452262,0.054118087183077916,0.8650998688947181
SSFA2,sperm specific antigen 2,0.2415542765191895,0.05428907841429252,0.8650998688947181
TLR4,toll like receptor 4,-0.25713421340654447,0.05435897613245671,0.8650998688947181
ATF5,activating transcription factor 5,-1.155530645796317,0.05446601166219922,0.8650998688947181
EMC3,ER membrane protein complex subunit 3,0.2992027622664026,0.05450377925987061,0.8650998688947181
AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",0.292722246679132,0.05452919260370117,0.8650998688947181
DFNA5,"DFNA5, deafness associated tumor suppressor",0.4430034401822277,0.054759403874647596,0.8650998688947181
PRIM2,primase (DNA) subunit 2,0.48249725083744927,0.054843800522371304,0.8650998688947181
FLRT3,fibronectin leucine rich transmembrane protein 3,0.5924206636046144,0.054914848422164285,0.8650998688947181
PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1,0.30973349475824113,0.0549227094001346,0.8650998688947181
LOC100996843///KCNJ18///KCNJ12,ATP-sensitive inward rectifier potassium channel 12-like///potassium voltage-gated channel subfamily J member 18///potassium voltage-gated channel subfamily J member 12,0.9069881234847316,0.05492783410868573,0.8650998688947181
FOXP3,forkhead box P3,-0.7271043456499305,0.054966762911066266,0.8650998688947181
FERMT1,fermitin family member 1,-0.5751221780936031,0.054972505112322254,0.8650998688947181
SNHG17,small nucleolar RNA host gene 17,-0.6181047853437862,0.05505137013456223,0.8650998688947181
ZNF770,zinc finger protein 770,0.3932283518325075,0.05505721570651947,0.8650998688947181
SS18,"SS18, nBAF chromatin remodeling complex subunit",-0.25672792505123854,0.05506694327848383,0.8650998688947181
CKAP2,cytoskeleton associated protein 2,0.4323015908432432,0.05512845844009754,0.8650998688947181
CYP3A43,cytochrome P450 family 3 subfamily A member 43,-0.6874130378448525,0.05521738096092891,0.8650998688947181
ALPK3,alpha kinase 3,-0.7975318395719622,0.055317827322468184,0.8650998688947181
PPP1CB,protein phosphatase 1 catalytic subunit beta,0.2851309328673905,0.055404230537251485,0.8650998688947181
PNPLA4,patatin like phospholipase domain containing 4,0.6327143706142647,0.05548145997671053,0.8650998688947181
MED14,mediator complex subunit 14,-0.2579305833251316,0.055537767844410287,0.8650998688947181
SUN1,Sad1 and UNC84 domain containing 1,-1.1687813667879834,0.05565815962937741,0.8650998688947181
DTNA,dystrobrevin alpha,-0.3627229423344219,0.05567926207008577,0.8650998688947181
FCER1A,Fc fragment of IgE receptor Ia,0.6358519283759716,0.0556945412401279,0.8650998688947181
ZNF682,zinc finger protein 682,-0.3617151489650892,0.05570969809014757,0.8650998688947181
OBP2A///OBP2B,odorant binding protein 2A///odorant binding protein 2B,-0.6862458365583377,0.05582036543184214,0.8650998688947181
PLAG1,PLAG1 zinc finger,0.7633124651118338,0.05582144704723332,0.8650998688947181
ALDOB,"aldolase, fructose-bisphosphate B",-0.30400567031343884,0.05591396045302248,0.8650998688947181
STS,"steroid sulfatase (microsomal), isozyme S",0.3913847586804703,0.0559430321842889,0.8650998688947181
OTOF,otoferlin,-0.5654097032997558,0.05597493590008761,0.8650998688947181
